Comment.ID,touchpoint_id,Analyst,Firm,Setting,Comment Sentiment,Comments,Proposed.Summary,Date,Tags,Technology,Main Competition,Primary.Spokesperson,dev_mention,acquisition_mention,Campaign
C6094,T1552,Fernando Montenegro,451 Research,VMworld,Advice,"VMware also relies heavily on NSX as a key technology for network security and is now looking to augment it with network threat analytics from Lastline. Still, the company must be diligent about consistency, execution and timing: there is plenty of security functionality outside of its security business unit; VMware Tanzu and Cloud Health offer more security capabilities for modern workloads and cloud environments, and VMware is still working out its approach to extended detection and response (XDR). Bringing together these disparate capabilities in a timely manner will be key for delivering on its broader security message.","VMware also relies heavily on NSX as a key technology for network security and is now looking to augment it with network threat analytics from Lastline. Still, the company must be diligent about consistency, execution and timing: there is plenty of security functionality outside of its security business unit; VMware Tanzu and Cloud Health offer more security capabilities for modern workloads and cloud environments, and VMware is still working out its approach to extended detection and response (XDR). Bringing together these disparate capabilities in a timely manner will be key for delivering on its broader security message.",10/7/2020,Strategy,Management (vRealize),,,0,1,
C6093,T1540,Abhijit Sunil,Forrester,briefing,Neutral,"A big variety of players coexist in the edge market, and that will continue. New businesses that simplify edge deployment for clients and development for I&O teams will rise to prominence. Edge will eat into public cloud growth, fueled mainly by vendor diversity.",,10/6/2020,Adoption,Management (vRealize),,,0,0,
C6092,T1540,Abhijit Sunil,Forrester,briefing,Advice,"Your messaging - what are the actual tangible results? You talk about Vodafone, are they starting to realize the actual benefits? If so you should highlight the CapEx and OpEx savings; for example, the decrease in spend. And the time to market – how quickly can they build, test, deploy different services. Reduction of 40 % in time to market is great. Message more around the benefits.",,10/6/2020,Messaging,Edge,,Shekar Ayyar,0,0,
C6091,T1545,Neil MacDonald,Gartner,Verbal Comment,Positive,"The security announcements (at VMworld) were cool, the SASE -  both Zscaler  and your OEM relationship with Menlo – those stuck out for me.",,10/6/2020,Strategy,Edge,,Shekar Ayyar,0,0,
C6090,T1545,Neil MacDonald,Gartner,Verbal Comment,Positive,"Carbon Black was always a strong EDR and EPP offering and I told the carbon black team before VMware acquired them that you guys are missing out on this whole server workload thing. And the initial answer was, “well, yeah, well, we run on servers.” I told them you don't even support Linux containers, you can't really say you support servers and don't have integration to AWS or Azure. I was glad when VMware made the acquisition, I told VMware that there's a huge opportunity here on the server workload side of things to extend the carbon black technology.",,10/6/2020,Strategy,Edge,,Shekar Ayyar,0,1,
C6089,T1545,Neil MacDonald,Gartner,Verbal Comment,Positive,"With XDR you can do anything you want. I agree with your assessment that if you have domain specific telemetry meaning from VMware’s own agents, your own NSX fabric, and you cross correlate that specific data for the purposes of finding bad guys with higher fidelity that is XDR. But this happens to be two telemetry streams, some vendors add in things like secure web gateway or email, but not every vendor has to do that. It's just I would say greater than one – that’s ‘X’ – X is the number to be determined.",,10/6/2020,Messaging,Edge,,Shekar Ayyar,0,0,
C6088,T1545,Neil MacDonald,Gartner,Verbal Comment,Neutral,"Workload protection and cloud security posture management are coming together, and I am curious to know about Secure State and I think they’re languishing under CloudHealth.  I was about at the point of what about scanning back in the development pipeline? And the answer was, well, we're going to turn to partners , but I tell you those partners, whether it's Palo Alto with Prisma Cloud, whether it's Checkpoint, whether it's Aqua, whether it's what Snyk is now trying to do, they're going to be in your face at runtime, and trying to take away that business from you. I'm sure you can go ahead without investing in this cloud security posture management capability and the ability to scan the containers for vulnerabilities pre-production.",,10/6/2020,Strategy,Edge,,Shekar Ayyar,0,0,
C6087,T1545,Neil MacDonald,Gartner,Verbal Comment,Neutral,Follow up note on SASE (‘bride of SASE’) will focus on this application problem and the need to pass context and identity across them.,,10/6/2020,Marketing Awareness,Edge,,Shekar Ayyar,0,0,
C6086,T1545,Neil MacDonald,Gartner,Verbal Comment,Neutral,I'm reaching the same conclusion that micro segmentation as an issue is part of a bigger problem and I don't think this typical microsegmentation market will continue to exist – def not for cloud native applications. You acquired Octarine and it's all coming back to the same thing - the need to bring segmentation and isolation policies into the world of containers and Kubernetes.,,10/6/2020,Strategy,Edge,,Shekar Ayyar,0,1,
C6085,T1546,Paul Delory,Gartner,Verbal Comment,Negative,"With regard to the SaltStack aquisition, ""It’s an also ran in config. market. I get very small data inquiry points by a wide margin.""",,10/6/2020,Strategy,Edge,,Shekar Ayyar,0,0,
C6084,T1548,Ted Chamberlin,Gartner,VMworld,Positive,"The content was super-great. This is the season – 7 to 8 other powerhouse vendors who are doing similar content couple of weeks. Your sessions have been among the best and most strategic. A lot of them (other company events) have been more tactical, more focused on a new feature or product, so I have to admit, I like the strategy of this. I hope some portion of this becomes the new reality going forward.",,10/6/2020,Strategy,Edge,,Shekar Ayyar,0,0,VMworld
C6083,T1548,Ted Chamberlin,Gartner,VMworld,Positive,"The other interesting thing which has been nice – my background is I have a little bit of networking and WAN and CDN. It’s been nice to see that over the past couple of weeks with telco cloud edge, and everything not really fleshed out, I like the connectivity and performance in 5G aspects of cloud are being laid out. You have to, because everyone is throwing down the gauntlet. It’s good to see. I spent some time with your cloud team, and that was very good to see.",,10/6/2020,Messaging,Edge,,Shekar Ayyar,0,0,VMworld
C6082,T1548,Ted Chamberlin,Gartner,VMworld,Positive,"The amount of questions I’m personally getting about how do you improve and enhance the vRAN, what vertical industry use cases are happening at the edge, and for private slicing, things like media & entertainment and coding.",,10/6/2020,Use cases,Edge,,Shekar Ayyar,0,0,VMworld
C6081,T1548,Ted Chamberlin,Gartner,VMworld,Neutral,"The questions from our side are building up rapidly of what could be. Not a lot of practical, but what do you think the future is and where can I implement this. Putting the cart before the horse, I don’t know if that’s the best strategy now.",,10/6/2020,Strategy,Edge,,Shekar Ayyar,0,0,VMworld
C6080,T1548,Ted Chamberlin,Gartner,VMworld,Advice,"You’ll have to spend time educating your clients on how to deploy this as another lever in their business. I’ve very rarely talked to someone who has a very mature, baked use case, especially for deploying cloud at the edge, or vRAN, or private slicing, or any of that.",,10/6/2020,Use cases,Edge,,Shekar Ayyar,0,0,VMworld
C6079,T1543,Joe Skorupa,Gartner,VMworld,Negative,"Maybe I’ve missed some things, but the stuff that I’ve heard from VMware about cloud has been overwhelmingly biased to a cloud-out deployment pattern. There doesn’t seem to be any attention paid to the edge-in approach. It’s also an issue of dominance of where the value is.",,10/6/2020,Messaging,Edge,,Shekar Ayyar,0,0,VMworld
C6078,T1543,Joe Skorupa,Gartner,VMworld,Neutral,"The cloud-out stuff is best described as, “We want to do what we’ve always done in the centralized environment. We just want to do it closer to the edge.” That’s a lot of extension and expansion of existing use cases, and it’s where the money is in the short term.",,10/6/2020,Use cases,Edge,,Shekar Ayyar,0,0,VMworld
C6077,T1543,Joe Skorupa,Gartner,VMworld,Advice,"A lot of new applications, the value is generated at the edge, and the cloud is there for convenience. Either stuff is created at the edge, and then eventually some of the stuff runs upstream to the cloud. Or, it’s edge to edge interaction, where the cloud brings little or no value. VMware just doesn’t seem to acknowledge that or have much to say about it.",,10/6/2020,Messaging,Edge,,Shekar Ayyar,0,0,VMworld
C6076,T1543,Joe Skorupa,Gartner,VMworld,Advice,"I think with a cloud-out bias, you miss a lot of what you need to do. In talking to the cloud team a few weeks ago, there was zero acknowledgement of the edge-in use case. The first thing is simply understanding where is the center of gravity, and that it’s not about extending the cloud environment out to the edge.",,10/6/2020,Messaging,Edge,,Shekar Ayyar,0,0,VMworld
C6075,T1543,Joe Skorupa,Gartner,VMworld,Neutral,"The cloud environment is not what people are looking to do. The cloud environment, for example, is not based on the premise that you have lateral interactions at the edge. It’s a very hierarchical north-south view.",,10/6/2020,Use cases,Edge,,Shekar Ayyar,0,0,VMworld
C6074,T1543,Joe Skorupa,Gartner,VMworld,Negative,"Those are very classical cloud-out, simple optimizations of old, boring, profitable use cases. That stuff is easy. My concern is because you aren’t talking about it and not thinking about it, you aren’t engaging with people that are doing the new interesting stuff at the edge, and you run the risk of simply being out of the picture.",,10/6/2020,Use cases,Edge,,Shekar Ayyar,0,0,VMworld
